generation,individual,cycle,s_before,f_ini,rho_SI_before,rho_MI_before,random,operator,best_neighbor,best_delta,num_neighbors,f_imp,eta,improved,epoch
4,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.6865992844019503,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
4,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.06489936033511412,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
4,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.007389096728895872,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
4,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.0435819177939476,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
4,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.05888517446850716,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
5,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.3785099924936569,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
5,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.14611170704693877,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
5,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.02506628649717868,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
5,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.07725556984683157,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
5,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.017164523356419492,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
6,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.4832477500573775,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
6,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.33062175863382837,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
6,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.20689825522200944,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
6,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.17354848741668683,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
6,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.321541972207968,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
7,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.11216068080198294,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
7,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.46896684150673773,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
7,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.6596825623396269,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
7,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.2334557284935156,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
7,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.01055463116857669,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
8,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.4861142665166057,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
8,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.17663686680310486,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
8,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.41880855419277585,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
8,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.4717171306900798,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
8,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.261321535305882,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
9,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.2404628769653221,SI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
9,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.06979897595475781,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
9,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.06427403862385872,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
9,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.030652879029170244,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
9,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.36758639637840074,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
10,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.43038764166084764,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
10,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.28420779828961806,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
10,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.24878671387051354,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
10,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.24393230822382006,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
10,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.23439658081436066,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
11,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.21708415209721366,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
11,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.4784191770253968,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
11,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.14150619796228991,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
11,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.28870273406564095,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
11,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.2491939209226227,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
12,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.3677462526167026,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
12,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.29031463758825937,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
12,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.17022869518037342,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
12,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.44139289933015036,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
12,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.37648428554072455,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
13,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.4872358001147281,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
13,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.11480471617248833,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
13,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.22082777021294642,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
13,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.41285699903969586,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
13,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.8873041972702906,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
14,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.13882543092167732,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
14,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.011893834981899776,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
14,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.11915713720112497,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
14,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.4621735218553772,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
14,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.4070417686348875,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
15,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.8612911795935467,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
15,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.2996469792530325,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
15,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.6389799439864944,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
15,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.9754213219537962,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
15,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.05769472330673264,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
16,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.3774162823475027,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
16,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.12846975015223028,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
16,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.27590249075378637,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
16,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.048904156061071014,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
16,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.1661157676422177,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
17,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.6763161351254114,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
17,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.3668841821490173,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
17,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.10799699668068286,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
17,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.06972890832425138,SI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
17,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.28045584886911845,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
18,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.24550981924076143,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
18,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.3262856672143518,SI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
18,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.376433394838517,SI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
18,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.2382088047428681,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
18,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.29413458338036136,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
19,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.03776127339624702,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
19,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.14581718524589304,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
19,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.3278916586954045,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
19,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.11818174717659291,SI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
19,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.09841155520457356,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
20,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.09878560248193691,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
20,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.2876502396225161,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
20,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.0941279436975776,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
20,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.14365957740788016,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
20,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.21316783153053354,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
21,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.13940589287477478,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
21,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.4086022956276454,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
21,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.031545518666652894,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
21,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.023632671403893357,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
21,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.1287470039728057,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
22,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.3133760395162062,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
22,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.4850620228190453,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
22,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.6935918113333315,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
22,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.308661206651751,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
22,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.4804759002376089,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
23,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.19817338873763501,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
23,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.67025730676038,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
23,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.3220749056532295,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
23,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.35452868562699136,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
23,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.4763498859299625,SI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
24,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.29635018095546095,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
24,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.4446687625537118,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
24,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.6093373900864615,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
24,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.17793857206532138,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
24,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.21274769328469578,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
25,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.29165499850074617,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
25,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.42730631547616116,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
25,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.2467899526088727,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
25,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.2211597939068245,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
25,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.2523768992052988,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
26,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.05171401360972361,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
26,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.8928595134101585,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
26,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.4702894811570719,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
26,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.042119757064506325,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
26,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.1834187369024458,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
27,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.14637744344755088,SI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
27,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.11125411822987019,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
27,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.39160888469824107,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
27,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.22928994252315282,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
27,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.11798675046155116,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
28,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.66439523833469,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
28,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.846014431071627,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
28,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.02972134822754169,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
28,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.4407399191982657,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
28,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.13137098027624816,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
29,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.09967515348628009,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
29,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.48556616271230557,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
29,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.24213668642225838,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
29,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.8177026353168413,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
29,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.2579184663800206,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
30,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.11873614102043684,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
30,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.3306395829953652,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
30,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.8887771621095256,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
30,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.38919062808795535,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
30,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.4681539907360929,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
31,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.11224935279593429,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
31,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.5619885907254873,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
31,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.4064302784814521,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
31,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.3520457845006596,SI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
31,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.2947255776018767,SI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
32,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.04441951098867469,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
32,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.2115323344889366,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
32,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.3399176160982712,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
32,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.4685277868517862,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
32,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.38388958176559684,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
33,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.05554318619187859,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
33,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.1648201695154078,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
33,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.09263566584602845,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
33,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.19064382652927891,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
33,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.3958682333556647,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
34,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.41014257784445696,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
34,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.17839806041934314,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
34,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.19294534230608873,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
34,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.40522002564339366,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
34,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.08788738901236226,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
35,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.4651084221746139,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
35,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.3778030486454417,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
35,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.45184538016373377,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
35,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.18270057537421092,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
35,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.44988352090620065,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
36,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.18894734316425954,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
36,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.41039472943369815,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
36,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.16366149136703723,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
36,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.4191642032783659,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
36,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.0725790470953458,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
37,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.20590538514770107,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
37,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.39878987728170534,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
37,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.1679678617681304,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
37,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.4257857027956219,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
